0.23775374,0.825595542,0.589010443,0.394759968,0.205580929,0.745181096,0.252637168
0.964874812,0.720692122,0.370194135,0.453183151,0.317767807,0.642937587,0.277424649
0.167682258,0.715390874,0.110706995,0.52676605,0.063632646,0.832643162,0.207425016
0.315659563,0.713014685,0.050739991,0.956404557,0.516072366,0.720300913,0.214587667
0.189534745,0.60257951,0.415288211,0.840076675,0.084550088,0.393974209,0.221938893
0.988906063,0.184133101,0.051343333,0.489396105,0.770323128,0.185662533,0.22249158
0.742064133,0.374453229,0.124769984,0.948327915,0.049081197,0.76557159,0.221629353
0.608971352,0.502630272,0.888386037,0.578543856,0.018338028,0.611751174,0.273795062
0.414498,0.21719657,0.989300604,0.515934288,0.264266565,0.620674634,0.249802925
0.713717423,0.662307976,0.897049819,0.511302725,0.176007941,0.517527302,0.292680581
0.899548159,0.44947963,0.168542501,0.076584045,0.273923361,0.868753414,0.240770604
0.094251857,0.399734797,0.324843036,0.052484084,0.212210764,0.081040575,0.196374905
0.968346157,0.707593918,0.220210373,0.319199968,0.866338576,0.42834133,0.268922155
0.843060857,0.918859641,0.774265783,0.234023848,0.226907934,0.400581354,0.310344801
0.363592778,0.307909848,0.846028049,0.445043542,0.836568865,0.941110695,0.245496091
0.221742315,0.276869668,0.104716549,0.697742496,0.305309657,0.726603346,0.181510139
0.236247056,0.820235901,0.758691602,0.604966347,0.883089065,0.006171985,0.266684289
0.389547071,0.934147377,0.31192876,0.502271971,0.819726736,0.89025663,0.253548279
0.516395948,0.515946331,0.558703185,0.456081025,0.463372479,0.460851614,0.248280909
0.223341439,0.813059196,0.921406907,0.11815927,0.702731063,0.825461583,0.275668705
0.18825742,0.870374872,0.898424102,0.787743183,0.903552507,0.549004304,0.276661912
0.257845579,0.932037964,0.960821315,0.62774327,0.717648128,0.038741996,0.288761397
0.496883555,0.880104022,0.903391553,0.185242104,0.554585982,0.585952703,0.29583345
0.075281265,0.748791916,0.112109074,0.31137059,0.273271364,0.759726594,0.204825002
0.118493489,0.353062056,0.462553378,0.212818919,0.873091399,0.545597052,0.206987147
0.209226678,0.0060871,0.600302373,0.586774432,0.451162467,0.606649616,0.196577358
0.131847211,0.039465361,0.13819338,0.26596603,0.172131841,0.013895687,0.161230493
0.511723169,0.916508812,0.566126519,0.234214925,0.690837088,0.04955814,0.276889808
0.233287838,0.049169337,0.145667705,0.98626153,0.123905312,0.885786563,0.168664579
0.354435255,0.493004075,0.486901464,0.007639186,0.25218935,0.093062257,0.230568319
0.701458185,0.957204699,0.561276541,0.48724388,0.531748224,0.357034325,0.290754572
0.809784378,0.770501992,0.509245086,0.152222618,0.5352273,0.044346426,0.281359386
0.886920781,0.847112794,0.220266354,0.034212605,0.766836082,0.939544791,0.27284567
0.309560546,0.424449089,0.738773111,0.479009651,0.578989418,0.350578007,0.241595821
0.51329204,0.521973421,0.019593748,0.108886693,0.522012461,0.397412705,0.212025933
0.454448575,0.870241053,0.161185451,0.498077816,0.801233372,0.445480532,0.242965884
0.843153544,0.707801963,0.406215327,0.344756987,0.678239961,0.707052233,0.272801872
0.750969368,0.428465131,0.159619625,0.238518227,0.449768592,0.260743057,0.230012777
0.411841448,0.966106702,0.074673415,0.143377082,0.8847307,0.235078998,0.241278428
0.659252149,0.745881771,0.445565185,0.157037705,0.64652548,0.451862297,0.266218935
0.349843081,0.341464925,0.178368943,0.907721793,0.772733624,0.471273603,0.201155308
0.992508796,0.540111047,0.143975594,0.704177274,0.874561118,0.852410904,0.253845249
0.22825911,0.623797827,0.277261073,0.372417078,0.4364076,0.958881596,0.217991144
0.777467333,0.518201574,0.333285952,0.655219214,0.416776371,0.675020437,0.249530429
0.168148422,0.541521337,0.445040171,0.037708885,0.058531528,0.621130206,0.218309847
0.612185085,0.592038834,0.624698046,0.788999205,0.410446447,0.05510163,0.263863477
0.295025352,0.744344216,0.387162271,0.497320075,0.657802056,0.160882029,0.23895015
0.216691983,0.363090861,0.094804761,0.205790297,0.123437569,0.362966313,0.185620691
0.262888922,0.461945797,0.409779952,0.300038472,0.142364995,0.615641322,0.216871224
0.275401928,0.55430404,0.131339338,0.068929232,0.731404039,0.057175555,0.207587514
0.605917817,0.61437378,0.208575224,0.466712563,0.83218644,0.239059829,0.238482256
0.027042603,0.072863933,0.249331628,0.849257054,0.718252714,0.363278903,0.166780097
0.342287597,0.617903106,0.966857696,0.797545434,0.186082798,0.329888541,0.270747551
0.816926265,0.554472517,0.535902173,0.470358281,0.019022664,0.825265577,0.266599498
0.546078883,0.297060674,0.382468772,0.427107591,0.843304968,0.778399823,0.224845642
0.482235982,0.479241477,0.643128597,0.032288557,0.584437685,0.088418526,0.249868619
0.565584472,0.293911891,0.758420303,0.966025932,0.02163548,0.335595135,0.247905717
0.375577861,0.974608917,0.303945844,0.87218143,0.333956967,0.400325774,0.252766236
0.017058316,0.509664006,0.101450163,0.57712098,0.135272772,0.805251215,0.18342021
0.403185087,0.360983346,0.142252374,0.124272685,0.040127585,0.087007554,0.200242271
0.377055007,0.374745351,0.109788481,0.427434729,0.980443418,0.449165336,0.201401503
0.176748554,0.73168715,0.314630519,0.212165329,0.885301752,0.777134931,0.226589079
0.707884651,0.810165117,0.54964527,0.780499417,0.694431242,0.70507612,0.281018875
0.865453854,0.94375015,0.642974422,0.064067429,0.66920607,0.396454749,0.306459346
0.436128419,0.593615999,0.626754811,0.538156924,0.282210615,0.911472541,0.252322201
0.036591071,0.564642651,0.855629238,0.6325687,0.785082088,0.428717345,0.242634503
0.220770953,0.786010332,0.527349421,0.102281771,0.654588104,0.266799595,0.24660037
0.11845245,0.561415438,0.087246374,0.576486413,0.139680477,0.631618861,0.192481162
0.67656519,0.26530445,0.910522867,0.430608585,0.201505242,0.44504058,0.264172525
0.024812325,0.548906488,0.451765594,0.68774704,0.791648186,0.229125632,0.21332319
0.881893416,0.020432961,0.525004956,0.72730439,0.454676921,0.953657179,0.235354738
0.64812096,0.923296453,0.035730425,0.996547471,0.72053301,0.493796935,0.250053248
0.3626676,0.224000825,0.091883296,0.986039722,0.772800054,0.977714557,0.188044094
0.441590725,0.082700744,0.034763596,0.93817043,0.693667038,0.673322309,0.179173716
0.497801608,0.505145523,0.507428972,0.848005909,0.127515627,0.141892156,0.241399875
0.187691607,0.035211151,0.966447391,0.59682414,0.908194567,0.7413662,0.224129601
0.549961078,0.384401918,0.757037672,0.093966273,0.318427864,0.303501025,0.25429991
0.802247969,0.086495989,0.83149401,0.410774252,0.1586162,0.946965329,0.25438366
0.02450744,0.056524533,0.436929055,0.92626549,0.007510848,0.180872434,0.1751838
0.657373491,0.403976618,0.97254802,0.803204897,0.657785621,0.178799659,0.278650318
0.100051599,0.822629871,0.638914617,0.615659977,0.304532847,0.407124588,0.247480693
0.121123483,0.276403402,0.17208356,0.659862686,0.074726702,0.591860271,0.178644461
0.171458372,0.837825968,0.198348406,0.377052222,0.685114446,0.396335717,0.224721432
0.57587645,0.553146666,0.368955525,0.319109234,0.934553584,0.917427434,0.243747335
0.07916911,0.07798589,0.57831483,0.761161909,0.823697797,0.798370185,0.193325829
0.455616202,0.971150293,0.185595892,0.615756906,0.989805201,0.22994649,0.252429841
0.877511501,0.089823274,0.011663019,0.131950902,0.61610937,0.654644003,0.205557244
0.049462137,0.237836563,0.087399952,0.172909565,0.312358314,0.837193637,0.166700339
0.971468768,0.719512492,0.756478797,0.867977503,0.815872112,0.487716158,0.306248415
0.851912513,0.61330666,0.458569576,0.879971336,0.668241108,0.166272526,0.270417181
0.030575871,0.569285673,0.233565868,0.508351066,0.109149471,0.03832853,0.197248518
0.117240096,0.630990728,0.907294621,0.132723523,0.419399754,0.580902378,0.254246016
0.884455681,0.561137758,0.494770595,0.31638327,0.591539234,0.463720823,0.271055169
0.164495688,0.789319667,0.283112737,0.549988974,0.440534388,0.739772584,0.225666905
0.584847033,0.098442035,0.281252441,0.963917987,0.602831552,0.524977025,0.205784761
0.957778283,0.150314581,0.361286709,0.574311424,0.74226084,0.43261744,0.239183233
0.343316298,0.399662996,0.891753384,0.498224701,0.335502872,0.701532994,0.251413639
0.221759366,0.923765272,0.38759343,0.747392439,0.492519321,0.761948523,0.245863695
0.129537744,0.870210323,0.800128759,0.082190397,0.500352061,0.758667634,0.264452626
0.629957307,0.769796709,0.229395396,0.214948979,0.979781891,0.90130319,0.252712535
0.15245803,0.778478721,0.144160019,0.610370579,0.871788111,0.067202004,0.216569988
0.903465257,0.854099106,0.862148076,0.194025356,0.752121736,0.621965858,0.318040847
0.842284137,0.672898508,0.545532552,0.121575813,0.559913368,0.528451127,0.27933303
0.286517452,0.293014038,0.95094697,0.053351982,0.386424597,0.867614055,0.244746571
0.303997075,0.962804041,0.013414544,0.937084311,0.027380977,0.313816067,0.226265501
0.560408134,0.441058984,0.919147142,0.240250329,0.013761166,0.133477611,0.268559416
0.404263562,0.458147699,0.682355891,0.164549904,0.400765353,0.373317902,0.245323446
0.059192336,0.694372402,0.158713854,0.828784573,0.736839017,0.320803984,0.205268741
0.786076658,0.084257523,0.756153761,0.111062323,0.931556138,0.779415133,0.251433405
0.284783012,0.477697281,0.795430463,0.262584063,0.29964038,0.101953978,0.246301807
0.145346349,0.69136894,0.343396146,0.952113298,0.370450038,0.397692186,0.221543899
0.645419091,0.026352177,0.607441856,0.863276504,0.32101554,0.678944665,0.225708482
0.306035723,0.49660344,0.970674076,0.342406297,0.178948609,0.508153607,0.260363389
0.139581305,0.694280529,0.859869433,0.445879758,0.92330928,0.295729697,0.258966361
0.161558667,0.062692682,0.417187699,0.674834299,0.790012355,0.51772168,0.186412068
0.23970687,0.262501029,0.627161373,0.334387737,0.866881359,0.876721401,0.219708575
0.556685424,0.766137426,0.995583646,0.167063684,0.909564551,0.274857186,0.299675966
0.232658081,0.972188734,0.151500162,0.457057444,0.385300071,0.802984132,0.233322543
0.908854576,0.919739977,0.239966176,0.763322131,0.61277867,0.846926218,0.279885651
0.482258412,0.390181239,0.849278381,0.69721776,0.515683549,0.932749809,0.257519367
0.222195087,0.007620353,0.220519959,0.498304804,0.265258395,0.102288927,0.170828508
0.776739546,0.171065144,0.593884774,0.414752452,0.984276046,0.705416037,0.245953697
0.927488848,0.116919509,0.924711324,0.007522333,0.628953106,0.18008612,0.272853499
0.988929616,0.772134834,0.173230647,0.264809395,0.159158058,0.916365875,0.268371061
0.049615284,0.940692522,0.036642689,0.608537252,0.925576378,0.917062705,0.214019964
0.129023523,0.28736107,0.040591367,0.202714329,0.461429234,0.477011044,0.172625224
0.759443199,0.467733101,0.476907021,0.428856822,0.193269304,0.590388058,0.253737203
0.881010353,0.025736991,0.963560778,0.019561587,0.793450533,0.9120928,0.267011985
0.044209591,0.16857767,0.832385134,0.692491849,0.829101711,0.105441836,0.214626079
0.731323813,0.879171476,0.758754453,0.873624527,0.275620834,0.278136363,0.29965671
0.219176845,0.083251358,0.223718097,0.676833527,0.640755482,0.926009811,0.177664857
0.610191813,0.868612859,0.346354665,0.735528229,0.64618699,0.865469906,0.264728019
0.645210616,0.897416524,0.89812667,0.044046727,0.691965198,0.858634767,0.306719747
0.176719575,0.940271868,0.423938775,0.604654221,0.486094592,0.918987266,0.246568039
0.06225853,0.261407103,0.470127012,0.518913936,0.589714548,0.346182257,0.196409533
0.882568027,0.2498001,0.206508858,0.251886902,0.344897161,0.471299994,0.228918824
0.735960902,0.0000659896,0.376523568,0.722067976,0.06309814,0.405850677,0.212831534
0.383819548,0.78296465,0.379952429,0.251898957,0.505425169,0.573382578,0.246102305
0.799843838,0.875052448,0.73667735,0.128095867,0.791430573,0.06200424,0.304488616
0.184052641,0.178509563,0.897467033,0.116411052,0.896651259,0.179561067,0.228954071
0.936254304,0.374887436,0.685747837,0.571643268,0.603038633,0.958916578,0.274674021
0.75508539,0.308313032,0.860307244,0.418004391,0.159602285,0.622967135,0.268521171
0.083555603,0.320121925,0.289681367,0.51354824,0.577534679,0.732875571,0.189440695
0.706377177,0.497085655,0.988242476,0.587704217,0.807938064,0.693421802,0.289870902
0.120166774,0.773978698,0.17299634,0.090427904,0.353388314,0.50158226,0.213908496
0.737702485,0.936326492,0.708752556,0.914770868,0.538046687,0.670211611,0.301711609
0.204165567,0.522025528,0.794782303,0.62727875,0.866626489,0.029214075,0.24661809
0.665712731,0.067827048,0.450671788,0.821908564,0.649290043,0.156050257,0.220591669
0.082012411,0.236644613,0.402036876,0.734066454,0.110801571,0.472013217,0.189250705
0.861595443,0.738433408,0.932562468,0.919221997,0.074894318,0.139184195,0.309301795
0.580739917,0.558853734,0.908472834,0.653737057,0.167414211,0.09735948,0.277859223
